,name,id,stage,year
1936,Ruen Brothers,0CBu2ZuF5503TaauGVk1Go,Gobi Tent,2015
1937,Caribou,4aEnNH9PuU1HF3TsZTru54,Mojave Tent,2015
1938,Caribou,4aEnNH9PuU1HF3TsZTru54,Mojave Tent,2022
1939,Ryan Hemsworth,2CgysNw5B7rFNRtRjQbPZ9,Mojave Tent,2015
1940,Kiesza,4zxvC7CRGvggq9EWXOpwAo,Mojave Tent,2015
1941,Sylvan Esso,39vA9YljbnOApXKniLWBZv,Mojave Tent,2015
1942,George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,Mojave Tent,2015
1943,The Reverend Horton Heat,4byZW0sEv5RUoyQBfv7CPw,Mojave Tent,2015
1944,Haerts,7pww8JMPMj1SxUfJ8wN5Kt,Mojave Tent,2015
1945,Los Rakas,513odGmQbPb6hVERfJGeF0,Mojave Tent,2015
1946,DJ Snake,540vIaP2JwjQb9dm3aArA4,Sahara Tent,2015
1947,DJ Snake,540vIaP2JwjQb9dm3aArA4,Outdoor Theatre,2017
1948,DJ Snake,540vIaP2JwjQb9dm3aArA4,Outdoor Theatre,2019
1949,Oliver Heldens,5nki7yRhxgM509M5ADlN1p,Sahara Tent,2015
1950,Keys N Krates,6c1pBXHYjFcGQQNO5MMsdd,Sahara Tent,2015
1951,Alvin Risk,34PyHmCLNSwQGSH2AahyVN,Sahara Tent,2015
1952,Trippy Turtle,0J8GXvnNqXWaDikoYCbDlt,Sahara Tent,2015
1953,Peking Duk,0UZ1nu3kcdNlCoiKRjmSSY,Sahara Tent,2015
1954,MK,2l35CQqtYRh3d8ZIiBep4v,Yuma Tent,2015
1955,MK,2l35CQqtYRh3d8ZIiBep4v,Sahara Tent,2023
1956,Chris Malinchak,5UVzX8pQe6bb5ueNdfViih,Yuma Tent,2015
1957,Jon Hopkins,7yxi31szvlbwvKq9dYOmFI,Yuma Tent,2015
1958,Jon Hopkins,7yxi31szvlbwvKq9dYOmFI,Gobi Tent,2019
1959,Lee Foss,44T94QQEc60Jf7kqGY6Rip,Yuma Tent,2015
1960,Freddy Be,4sjXMJCX1Ltbu1eTZ2M2hT,Yuma Tent,2015
1961,Jack White,4FZ3j1oH43e7cukCALsCwf,Coachella Stage,2015
1962,alt-J,3XHO7cRUPCLOr6jwp8vsx5,Coachella Stage,2015
1963,Hozier,2FXC3k01G6Gw61bmprjgqS,Coachella Stage,2015
1964,Milky Chance,1hzfo8twXdOegF3xireCYs,Coachella Stage,2015
1965,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,Coachella Stage,2015
1966,Clean Bandit,6MDME20pz9RveH9rEXvrOM,Coachella Stage,2015
1967,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,Outdoor Theatre,2015
1968,Belle and Sebastian,4I2BJf80C0skQpp1sQmA0h,Outdoor Theatre,2015
1969,Chet Faker,6UcJxoeHWWWyT5HZP064om,Outdoor Theatre,2015
1970,Andrew McMahon in the Wilderness,716ZwtZBmwROBXcFmCzfdM,Outdoor Theatre,2015
1971,Royal Blood,2S5hlvw4CMtMGswFtfdK15,Outdoor Theatre,2015
1972,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,Outdoor Theatre,2015
1973,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,Gobi Tent,2018
1974,Jamestown Revival,4w1ZBtHF0HxrGqQdB7i1it,Outdoor Theatre,2015
1975,Phox,2Ve2KkhqSCrEgFhbaHOwcy,Outdoor Theatre,2015
1976,Swans,79S80ZWgVhIPMCHuvl6SkA,Gobi Tent,2015
1977,Drive Like Jehu,7FbdCzKUwoZs1v9bCl43Ev,Gobi Tent,2015
1978,FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,Gobi Tent,2015
1979,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Gobi Tent,2015
1980,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Coachella Stage,2017
1981,Cashmere Cat,2LZDXcxJWgsJfKXZv9a5eG,Gobi Tent,2015
1982,Benjamin Booker,7mZgBMpvaBziYQfc9TbJH5,Gobi Tent,2015
1983,Benjamin Booker,7mZgBMpvaBziYQfc9TbJH5,Gobi Tent,2018
1984,Lights,5pdyjBIaY5o1yOyexGIUc6,Gobi Tent,2015
1985,Parquet Courts,23NIwARd4vPbxt3wwNnJ6k,Gobi Tent,2015
1986,Coasts,5OgSr6wQteRu9jek5JvnDQ,Gobi Tent,2015
1987,Until the Ribbon Breaks,0PFM64sKw3GG4Sk8kqNIcp,Gobi Tent,2015
1988,Antemasque,4NjUYhiL8KL363WwGeLnqZ,Mojave Tent,2015
1989,Tycho,5oOhM2DFWab8XhSdQiITry,Mojave Tent,2015
1990,Tycho,5oOhM2DFWab8XhSdQiITry,Outdoor Theatre,2017
1991,Run the Jewels,4RnBFZRiMLRyZy0AzzTg2C,Mojave Tent,2015
1992,Run the Jewels,4RnBFZRiMLRyZy0AzzTg2C,Coachella Stage,2016
1993,Run the Jewels,4RnBFZRiMLRyZy0AzzTg2C,Coachella Stage,2022
1994,Jungle,59oA5WbbQvomJz2BuRG071,Mojave Tent,2015
1995,Jungle,59oA5WbbQvomJz2BuRG071,Mojave Tent,2018
1996,Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,Mojave Tent,2015
1997,Bad Suns,0YhUSm86okLWldQVwJkLlP,Mojave Tent,2015
1998,St. Paul and The Broken Bones,4fXkvh05wFhuH77MfD4m9o,Mojave Tent,2015
1999,Ryn Weaver,2MuFzH1J5I6gGFYo2qhZmX,Mojave Tent,2015
2000,Tourist,2ABBMkcUeM9hdpimo86mo6,Mojave Tent,2015
2001,Tourist,2ABBMkcUeM9hdpimo86mo6,Mojave Tent,2017
2002,Radkey,1egsOeSvcQyacni1rL6c4C,Mojave Tent,2015
2003,Cedric Gervais,4Wjf8diP59VmPG7fi4y724,Sahara Tent,2015
2004,Yellow Claw,47z7ZrgFoBvVpCnElCE3Zh,Sahara Tent,2015
2005,Gramatik,179BpmLkQCRIoU68Co80f5,Sahara Tent,2015
2006,Alison Wonderland,11gWrKZMBsGQWmobv3oNfW,Sahara Tent,2015
2007,Alison Wonderland,11gWrKZMBsGQWmobv3oNfW,Sahara Tent,2018
2008,Matthew Koma,1mU61l2mcjEFraXZLpvVMo,Sahara Tent,2015
2009,Bixel Boys,3Q0peIbCmkLdGVApusYkyK,Sahara Tent,2015
2010,Annie Mac,41DZ1or3s4tphMQnLC5RNk,Yuma Tent,2015
2011,Carl Craig,17dbJyUCrxh4I7iyUrjaHU,Yuma Tent,2015
2012,Andrea Oliva,6oqv4rbOMlOZNOUoDFgBSp,Yuma Tent,2015
2013,Mor Elian,4nLavg4nn48n7wwx2AIklZ,Yuma Tent,2015
2014,Drake,3TVXtAsR1Inumwj472S9r4,Coachella Stage,2015
2015,St. Lucia,5WId4o5jdGVhptNU0uqKxu,Coachella Stage,2015
2016,The Orwells,7ia4FaCVsbXvhVwagCJk7l,Coachella Stage,2015
2017,Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,Coachella Stage,2015
2018,Ryan Adams,2qc41rNTtdLK0tV3mJn2Pm,Outdoor Theatre,2015
2019,Built to Spill,3kbBWco9PZ5eSQsNScwG6U,Outdoor Theatre,2015
2020,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,Outdoor Theatre,2015
2021,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,Outdoor Theatre,2017
2022,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,Outdoor Theatre,2019
2023,Joyce Manor,7qbvNcfTfckhCNM8NiR8nN,Outdoor Theatre,2015
2024,Chicano Batman,0LklyUMMUhpIjMgYHlV0hN,Outdoor Theatre,2015
2025,Chicano Batman,0LklyUMMUhpIjMgYHlV0hN,Outdoor Theatre,2017
2026,Chicano Batman,0LklyUMMUhpIjMgYHlV0hN,Gobi Tent,2022
2027,Kaytranada,6qgnBH6iDM91ipVXv28OMu,Gobi Tent,2015
2028,Kaytranada,6qgnBH6iDM91ipVXv28OMu,Sahara Tent,2017
2029,Kaytranada,6qgnBH6iDM91ipVXv28OMu,Mojave Tent,2019
2030,ODESZA,21mKp7DqtSNHhCAU2ugvUw,Gobi Tent,2015
2031,Philip Selway,2A59wav3PGiJij2rK7HQYH,Gobi Tent,2015
2032,Desaparecidos,1H8myCcRyST1S5CcXNHiYM,Gobi Tent,2015
2033,Sturgill Simpson,3vDpQbGnzRbRVirXlfQagB,Gobi Tent,2015
2034,MØ,4oUHIQIBe0LHzYfvXNW4QM,Gobi Tent,2015
2035,MØ,4oUHIQIBe0LHzYfvXNW4QM,Coachella Stage,2018
2036,Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,Gobi Tent,2015
2037,Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,Gobi Tent,2018
2038,Night Terrors of 1927,7m3fe3erw9iO9gs4AeLSG8,Gobi Tent,2015
2039,Astronautica,7Ak9OmdgF3iWzrnnhoKq0X,Gobi Tent,2015
2040,Kygo,23fqKkggKUBHNkbKtXEls4,Mojave Tent,2015
2041,Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,Mojave Tent,2015
2042,Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,Outdoor Theatre,2019
2043,Stromae,5j4HeCoUlzhfWtjAfM1acR,Mojave Tent,2015
2044,Stromae,5j4HeCoUlzhfWtjAfM1acR,Outdoor Theatre,2022
2045,Brand New,168dgYui7ExaU612eooDF1,Mojave Tent,2015
2046,Vance Joy,10exVja0key0uqUkk6LJRT,Mojave Tent,2015
2047,Vance Joy,10exVja0key0uqUkk6LJRT,Coachella Stage,2018
2048,RAC,0Kekt6CKSo0m5mivKcoH51,Mojave Tent,2015
2049,Panda Bear,1R84VlXnFFULOsWWV8IrCQ,Mojave Tent,2015
2050,OFF!,4DdkRBBYG6Yk9Ka8tdJ9BW,Mojave Tent,2015
2051,Touché Amoré,16QCJENzcdhwka9bTKYMVB,Mojave Tent,2015
2052,Little Red Spiders,3o4KgipR1Z25gRGblWs6Hn,Mojave Tent,2015
2053,New World Punx,3q1L1RSYyJ61npcxAIZDlm,Sahara Tent,2015
2054,What So Not,4AA8eXtzqh5ykxtafLaPOi,Sahara Tent,2015
2055,What So Not,4AA8eXtzqh5ykxtafLaPOi,Gobi Tent,2017
2056,Claude VonStroke,5CYAFhywQTXdZmppCp0ukd,Sahara Tent,2015
2057,superduperbrick,1XpNwfzFK7DB9VwcoU4IHt,Sahara Tent,2015
2058,Soslo,5arJjPVxuHCnD1dVV2CpHT,Sahara Tent,2015
2059,J.E.S.+S.,3gd8FJtBJtkRxdfbTu19U2,Yuma Tent,2015
2060,Ben Klock,1vJHfCreWAS46V8RZ67ojo,Yuma Tent,2015
2061,John Talabot,1YvN5uOGQkHVUUlZUcnotD,Yuma Tent,2015
2062,Tiger and Woods,0AEi1DK5ehyvkZzOUlqEVz,Yuma Tent,2015
2063,tINI,7vXDAI8JwjW531ouMGbfcp,Yuma Tent,2015
2064,Years & Years,0REMf7H0VP6DwfZ9MbuWph,Coachella Stage,2016
2065,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Coachella Stage,2016
2066,Jack Ü,1INuLZXjjVbcJRyWvD1iSq,Outdoor Theatre,2016
2067,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,Outdoor Theatre,2016
2068,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Outdoor Theatre,2016
2069,The Front Bottoms,5ictveRyhWRs8Gt8Dvt1hS,Outdoor Theatre,2016
2070,Carla Morrison,0XK6kT7xcZAlcYrNjOgzJe,Outdoor Theatre,2016
2071,Versis,3Pfrl11u2sDeYQUuJCvT5k,Outdoor Theatre,2016
2072,Softest Hard,1smczP1QDorQcyiGA69tF6,Outdoor Theatre,2016
2073,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,Gobi Tent,2016
2074,Lemaitre,4CTKqs11Zgsv8EZTVzx764,Gobi Tent,2016
2075,Parov Stelar,65EXuYHVoehCKqp0kOS6px,Gobi Tent,2016
2076,Lido,1aSwrSGBNGMLn9ymttfRkk,Gobi Tent,2016
2077,St Germain,484sZUYmnRXN84zmk3GY1n,Gobi Tent,2016
2078,Christine and the Queens,04vj3iPUiVh5melWr0w3xT,Gobi Tent,2016
2079,Christine and the Queens,04vj3iPUiVh5melWr0w3xT,Outdoor Theatre,2019
2080,Christine and the Queens,04vj3iPUiVh5melWr0w3xT,Mojave Tent,2023
2081,Bob Moses,6LHsnRBUYhFyt01PdKXAF5,Gobi Tent,2016
2082,Bob Moses,6LHsnRBUYhFyt01PdKXAF5,Outdoor Theatre,2019
2083,Goldroom,4eZebkMFU3xelF8mbZYXyl,Gobi Tent,2016
2084,Mavis Staples,0cTSCsVx04SSht9V6cpKN0,Gobi Tent,2016
2085,Frances,587PA35pRGL1JwQr6idJbb,Gobi Tent,2016
2086,Mbongwana Star,2zvrV2uB7FH9HAGsg93cMy,Gobi Tent,2016
2087,Snakehips,2FwJwEswyIUAljqgjNSHgP,Mojave Tent,2016
2088,Snakehips,2FwJwEswyIUAljqgjNSHgP,Sahara Tent,2018
2089,The Last Shadow Puppets,2Z7UcsdweVlRbAk5wH5fsf,Mojave Tent,2016
2090,BØRNS,1KP6TWI40m7p3QBTU6u2xo,Mojave Tent,2016
2091,Gallant,7wFDo161xYdeaiLz3KIHoM,Mojave Tent,2016
2092,Ibeyi,5Q8NEHGX70m1kkojbtm8wa,Mojave Tent,2016
2093,Ibeyi,5Q8NEHGX70m1kkojbtm8wa,Gobi Tent,2018
2094,Miami Horror,0Z5pcmXDCKTrFWLnDChC37,Mojave Tent,2016
2095,HEALTH,6FfjnGXMhxSsJTuGLWBDth,Mojave Tent,2016
2096,Låpsley,27ze6hCgfr3HcDZAHY60pg,Mojave Tent,2016
2097,HÆLOS,132sZpCaM8ie6byAEcOcRs,Mojave Tent,2016
2098,Sheer Mag,58ehndX799ZV9Jcv6IefJ1,Mojave Tent,2016
2099,Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,Sahara Tent,2016
2100,Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,Outdoor Theatre,2023
2101,G-Eazy,02kJSzxNuaWGqwubyUba0Z,Sahara Tent,2016
2102,DJ Mustard,0lZoRmP7H66F8NlPQc2ajB,Sahara Tent,2016
2103,Sam Feldt,20gsENnposVs2I4rQ5kvrf,Sahara Tent,2016
2104,Louis the Child,7wg1qvie3KqDNQbAkTdbX0,Sahara Tent,2016
2105,Louis the Child,7wg1qvie3KqDNQbAkTdbX0,Sahara Tent,2018
2106,Louis the Child,7wg1qvie3KqDNQbAkTdbX0,Outdoor Theatre,2022
2107,Skepta,2p1fiYHYiXz9qi0JJyxBzN,Sahara Tent,2016
2108,Skepta,2p1fiYHYiXz9qi0JJyxBzN,Sahara Tent,2017
2109,Nina Las Vegas,3L2tOP2vRYfjXVW4W1tKEJ,Sahara Tent,2016
2110,Synergy,2gWNtwxO5mOAmjE8EWw2qt,Sahara Tent,2016
2111,Marco Carola,2p8O7NCyfWf1sIZamrU9N1,Yuma Tent,2016
2112,Black Coffee,6wMr4zKPrrR0UVz08WtUWc,Yuma Tent,2016
2113,Black Coffee,6wMr4zKPrrR0UVz08WtUWc,Mojave Tent,2018
2114,Black Coffee,6wMr4zKPrrR0UVz08WtUWc,Sahara Tent,2022
2115,Nic Fanciulli,7btR5VXutQv39SDEzcfXEk,Yuma Tent,2016
2116,George FitzGerald,3KOHpygRuo1ruQAbEneR3t,Yuma Tent,2016
2117,SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,Yuma Tent,2016
2118,SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,Mojave Tent,2019
2119,SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,Outdoor Theatre,2023
2120,DJ EZ,6vwFR7NilfrQ4AX0d41fWu,Yuma Tent,2016
2121,Masha,6Qfu9DUaEqAAThHqgvcST9,Yuma Tent,2016
2122,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Coachella Stage,2016
2123,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,Coachella Stage,2016
2124,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,Coachella Stage,2016
2125,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,Mojave Tent,2019
2126,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,Coachella Stage,2016
2127,Halsey,26VFTg2z8YR0cCuwLzESi2,Outdoor Theatre,2016
2128,Rhye,2AcUPzkVWo81vumdzeLLRN,Outdoor Theatre,2016
2129,Zella Day,100sLnojEpcadRx4edEBA6,Outdoor Theatre,2016
2130,Chronixx,2oZcMYiKpjaA2Et5mU3RPP,Outdoor Theatre,2016
2131,Protoje,7BGR8y1VZAWK2oR4zD9COr,Outdoor Theatre,2016
2132,Ex Hex,2LdMozrLZExZ27oOAnUgkb,Outdoor Theatre,2016
2133,brightener,4JLWTnEX6Ol8Pf2TsjxMVw,Outdoor Theatre,2016
2134,The Flusters,2IlibYt81YUHwwryjGG37b,Outdoor Theatre,2016
2135,Shamir,7JgXEHI1oEiQICAMeCsKTj,Gobi Tent,2016
2136,BADBADNOTGOOD,65dGLGjkw3UbddUg2GKQoZ,Gobi Tent,2016
2137,BADBADNOTGOOD,65dGLGjkw3UbddUg2GKQoZ,Gobi Tent,2022
2138,RÜFÜS DU SOL,5Pb27ujIyYb33zBqVysBkj,Gobi Tent,2016
2139,The Damned,6VeL8VhaMjHTPc5uovFl3h,Gobi Tent,2016
2140,SZA,7tYKF4w9nC0nq9CsPZTHyP,Gobi Tent,2016
2141,SZA,7tYKF4w9nC0nq9CsPZTHyP,Coachella Stage,2018
2142,Lush,3ysp8GwsheDcBxP9q65lBg,Gobi Tent,2016
2143,Alvvays,3kzwYV3OCB010YfXMF0Avt,Gobi Tent,2016
2144,Alvvays,3kzwYV3OCB010YfXMF0Avt,Mojave Tent,2018
2145,DMA's,01dfFEeNfWIRIbSfetKIFS,Gobi Tent,2016
2146,GoGo Penguin,19f2JXwlRU26376TCKmp6L,Gobi Tent,2016
2147,The Dead Ships,07u7DtSz8v6TFNlrqCL9vL,Gobi Tent,2016
2148,Dubfire,3bVYqr2NfmwmL4YJisWhJI,Mojave Tent,2016
2149,Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,Mojave Tent,2016
2150,Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,Outdoor Theatre,2019
2151,The Arcs,3mVWMgLc7bcyCBtL2ymZwK,Mojave Tent,2016
2152,James Bay,4EzkuveR9pLvDVFNx6foYD,Mojave Tent,2016
2153,Strangers You Know,6Rde1nqSxy5dqTpzmNXysL,Mojave Tent,2016
2154,Cloves,355SqtHY4qKt2wIXrWku0c,Mojave Tent,2016
2155,Algiers,58WFmcqNmejE2IpVIna43o,Mojave Tent,2016
2156,Phases,04f6XeDUKqybwfbSheAoWv,Mojave Tent,2016
2157,ZHU,28j8lBWDdDSHSSt5oPlsX2,Sahara Tent,2016
2158,Snails,29O9ZebFa65aIEvMaW5pQY,Sahara Tent,2016
2159,Vince Staples,68kEuyFKyqrdQQLLsmiatm,Sahara Tent,2016
2160,Vince Staples,68kEuyFKyqrdQQLLsmiatm,Coachella Stage,2018
2161,Vince Staples,68kEuyFKyqrdQQLLsmiatm,Sahara Tent,2022
2162,Matoma,4YXycRbyyAE0wozTk7QMEq,Sahara Tent,2016
2163,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,Sahara Tent,2016
2164,Vanic,2LY0E3xg8svCVYXVNTze5T,Sahara Tent,2016
2165,DJ Morsy,7zXxTHanloSCgYu0QmHPLJ,Sahara Tent,2016
2166,Dirty Mop,1OpqpyITKjXwd3gqiiqYy6,Sahara Tent,2016
2167,Big Game,6XDMSqU2JWhjIw3mHbPmEQ,Sahara Tent,2016
2168,Big Game,6XDMSqU2JWhjIw3mHbPmEQ,Mojave Tent,2017
2169,Justin Martin,4FN8WHqUbwkd97WEjoCu7B,Yuma Tent,2016
2170,Justin Martin,4FN8WHqUbwkd97WEjoCu7B,Sahara Tent,2018
2171,Mano Le Tough,04KmByEP6icXVY0PvJaMMp,Yuma Tent,2016
2172,DJ Koze,1kR99O4MgSTasyeJh8UFCg,Yuma Tent,2016
2173,DJ Koze,1kR99O4MgSTasyeJh8UFCg,Mojave Tent,2022
2174,Sophie,2cBh5lVMg222FFuRU7EfDE,Yuma Tent,2016
2175,Sophie,2cBh5lVMg222FFuRU7EfDE,Mojave Tent,2019
2176,The Black Madonna,2nNEvsyPzLwKVZrfkwLpNK,Yuma Tent,2016
2177,The Black Madonna,2nNEvsyPzLwKVZrfkwLpNK,Yuma Tent,2018
2178,Amine Edge & DANCE,7si9pFZZlPdZPeOclH9vgm,Yuma Tent,2016
2179,Lee K,7s2utRyhOMtRg54HNRjzGg,Yuma Tent,2016
2180,Matt and Kim,4MSMDY0ClgWqXApU53I1L1,Coachella Stage,2016
2181,Rancid,6xTk3EK5T9UzudENVvu9YB,Coachella Stage,2016
2182,Nathaniel Rateliff & the Night Sweats,02seUFsFQP7TH4hLrTj77o,Coachella Stage,2016
2183,Wolf Alice,3btzEQD6sugImIHPMRgkwV,Outdoor Theatre,2016
2184,Kamasi Washington,6HQYnRM4OzToCYPpVBInuU,Outdoor Theatre,2016
2185,Kamasi Washington,6HQYnRM4OzToCYPpVBInuU,Outdoor Theatre,2018
2186,Young Fathers,5mZC7ndY6oGMxJentRwsuV,Outdoor Theatre,2016
2187,Girlpool,3BYXi96LqI8TwNljFKE0DZ,Outdoor Theatre,2016
2188,MINT FIELD,3okJi6oq87Mwx0VzywmMgz,Outdoor Theatre,2016
2189,Deafheaven,4XpPveeg7RuYS3CgLo75t9,Gobi Tent,2016
2190,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,Gobi Tent,2016
2191,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,Gobi Tent,2016
2192,Meg Myers,0W8xe7IqAPlnBRMUpWOUuJ,Gobi Tent,2016
2193,The Vandals,4AqIRTZF6DDmKmdorgFug6,Gobi Tent,2016
2194,Tei Shi,1xcMOgFUM1IYZE22YjCvsL,Gobi Tent,2016
2195,Steady Holiday,3jLDJWlhuDcbq1DTlWp0NM,Gobi Tent,2016
2196,Steady Holiday,3jLDJWlhuDcbq1DTlWp0NM,Gobi Tent,2019
2197,Crystal Fighters,75EZuo5MHV2572NRpMWotC,Mojave Tent,2016
2198,Hudson Mohawke,6olWbKW2VLhFCHfOi0iEDb,Mojave Tent,2016
2199,Joywave,1UfzhwcOR4yfX7yHTPfC9m,Mojave Tent,2016
2200,The Heavy,0bZCak2tcRMY1dzEIuwF42,Mojave Tent,2016
2201,PRAYERS,7a0G4CC3dZdKAAzVRnaRGu,Mojave Tent,2016
2202,De Lux,1R5R9EyBe8MxRuD3BIXaV2,Mojave Tent,2016
2203,Swarvy,1fmXn9ezSrVGjHSVc6ItcL,Mojave Tent,2016
2204,EROK,4p6K5kJ12HDqVM8FodtMyU,Mojave Tent,2016
2205,KSHMR,2wX6xSig4Rig5kZU6ePlWe,Sahara Tent,2016
2206,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Sahara Tent,2016
2207,Tchami,1KpCi9BOfviCVhmpI4G2sY,Sahara Tent,2016
2208,Tchami,1KpCi9BOfviCVhmpI4G2sY,Sahara Tent,2022
2209,TOKiMONSTA,3VwKSHAfgzV1DOHV0aANCI,Sahara Tent,2016
2210,TOKiMONSTA,3VwKSHAfgzV1DOHV0aANCI,Gobi Tent,2022
2211,Thomas Jack,6JmzdIDSQdeHg0pocIascm,Sahara Tent,2016
2212,Epik High,5snNHNlYT2UrtZo5HCJkiw,Sahara Tent,2016
2213,David J Prince,2czd4KVX2Zb5hQtcRVbQvg,Sahara Tent,2016
2214,John Digweed,3xnDktxhudJR2Wv3HZDQ9W,Yuma Tent,2016
2215,Tensnake,75nC6MXUalYZSOd7OfNkwq,Yuma Tent,2016
2216,Soul Clap,0PEfTatx7R08s3nFrn9teD,Yuma Tent,2016
2217,Fur Coat,26J5ZprV3p7jv4fHTmpXsB,Yuma Tent,2016
2218,AC Slater,6EqFMCnVGBRNmwPlk2f3Uc,Yuma Tent,2016
2219,AC Slater,6EqFMCnVGBRNmwPlk2f3Uc,Sahara Tent,2018
2220,Lisbona Sisters,7rJhuuUaqnZRPLaiGrAgxA,Yuma Tent,2016
2221,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Outdoor Theatre,2017
2222,Oh Wonder,5cIc3SBFuBLVxJz58W2tU9,Outdoor Theatre,2017
2223,King Gizzard & the Lizard Wizard,6XYvaoDGE0VmRt83Jss9Sn,Outdoor Theatre,2017
2224,King Gizzard & the Lizard Wizard,6XYvaoDGE0VmRt83Jss9Sn,Outdoor Theatre,2022
2225,Stormzy,2SrSdSvpminqmStGELCSNd,Outdoor Theatre,2017
2226,DRAM,5oNgAs7j5XcBMzWv3HAnHG,Mojave Tent,2017
2227,The Avalanches,3C8RpaI3Go0yFF9whvKoED,Mojave Tent,2017
2228,The Avalanches,3C8RpaI3Go0yFF9whvKoED,Gobi Tent,2022
2229,Broods,5r5Va4lVQ1zjEfbJSrmCsS,Mojave Tent,2017
2230,Sampha,2WoVwexZuODvclzULjPQtm,Mojave Tent,2017
2231,Tennis,1ybAN3utgdoUL1MUCtH4QM,Mojave Tent,2017
2232,Joseph,5xk0kRuXn1zToTHpHAqpui,Mojave Tent,2017
2233,Zipper Club,2y7bzzp54WcxNnnyamQFya,Mojave Tent,2017
2234,Sam Gellaitry,07UJz804RJxqNvxFXC3h9H,Gobi Tent,2017
2235,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,Gobi Tent,2017
2236,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,Sahara Tent,2022
2237,Raury,2PU4qFehXQF7WnlFsJpBiJ,Gobi Tent,2017
2238,Sohn,3TVjdmhfFoYJLgBEkkZTBm,Gobi Tent,2017
2239,The Lemon Twigs,7eYZSXnQVCODCVmTV8Hk2T,Gobi Tent,2017
2240,Klangstof,25lIYhqIj0R1AnnmqsTrtO,Gobi Tent,2017
2241,Kayves,2GpAkif4wNKrC3lFpjUrpu,Gobi Tent,2017
2242,Mac Miller,4LLpKhyESsyAXpc4laK94U,Sahara Tent,2017
2243,Kungs,7keGfmQR4X5w0two1xKZ7d,Sahara Tent,2017
2244,SNBRN,2zJ8chFLjiBHRNchfevMRI,Sahara Tent,2017
2245,Strange Club,0cgonzM5dIGYydRVWw8MCU,Sahara Tent,2017
2246,Andre Power,5aePuts1o5R7fstXaLp2E0,Sahara Tent,2017
2247,Guided by Voices,4oV5EVJ0XFWsJKoOvdRPvl,Sonora Tent,2017
2248,The Interrupters,25Maank76ry2Tmbi2Ql1SF,Sonora Tent,2017
2249,Shannon and the Clams,6A5Ns1SpGWTt8SzXPwiqVE,Sonora Tent,2017
2250,Tacocat,3h0MN1neFknEvlYKxFmSQW,Sonora Tent,2017
2251,Diamante Eléctrico,4VAZ6unMJx5upeWn0aFYuo,Sonora Tent,2017
2252,The Paranoyds,34ji1NPhqjImjXwOb2kwg4,Sonora Tent,2017
2253,Surfbort,2kRFetyCeU3r24DVyTZVFx,Sonora Tent,2017
2254,Tall Juan,2G5x56il2fMdpAo2l2J2xB,Sonora Tent,2017
2255,Jim Smith,5GXruybcLmXPjR9rKKFyS6,Sonora Tent,2017
2256,Jim Smith,5GXruybcLmXPjR9rKKFyS6,Sonora Tent,2018
2257,Jim Smith,5GXruybcLmXPjR9rKKFyS6,Sonora Tent,2019
2258,Jim Smith,5GXruybcLmXPjR9rKKFyS6,Sonora Tent,2022
