,name,artist_name,track_name,track_id,source
20,Mix Master Mike,Mix Master Mike,One Minute Massacre,215076354,"{'track_id': 215076354, 'track_name': 'One Minute Massacre', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 928004, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 44135136, 'album_name': 'Anti-Theft Device', 'artist_id': 7352, 'artist_name': 'Mix Master Mike', 'track_share_url': 'https://www.musixmatch.com/lyrics/Mix-Master-Mike/One-Minute-Massacre?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Mix-Master-Mike/One-Minute-Massacre/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2015-05-20T10:58:10Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1073, 'music_genre_parent_id': 18, 'music_genre_name': 'Hip-Hop', 'music_genre_name_extended': 'Hip Hop/Rap / Hip-Hop', 'music_genre_vanity': 'Hip-Hop-Rap-Hip-Hop'}}, {'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}]}}"
21,Paul Oakenfold,Paul Oakenfold,Bla Bla Bla (ASOT 749),96336000,"{'track_id': 96336000, 'track_name': 'Bla Bla Bla (ASOT 749)', 'track_name_translation_list': [], 'track_rating': 15, 'commontrack_id': 53245676, 'instrumental': 1, 'explicit': 0, 'has_lyrics': 0, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21719050, 'album_name': 'A State Of Trance Episode 749', 'artist_id': 653, 'artist_name': 'Paul Oakenfold', 'track_share_url': 'https://www.musixmatch.com/lyrics/Paul-Oakenfold/Bla-Bla-Bla-ASOT-749?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Paul-Oakenfold/Bla-Bla-Bla-ASOT-749/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2016-02-13T17:51:02Z', 'primary_genres': {'music_genre_list': []}}"
22,Paul Oakenfold,Paul Oakenfold,Turn It On (Radio Edit),89155388,"{'track_id': 89155388, 'track_name': 'Turn It On (Radio Edit)', 'track_name_translation_list': [], 'track_rating': 15, 'commontrack_id': 14796876, 'instrumental': 1, 'explicit': 0, 'has_lyrics': 0, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21194337, 'album_name': 'We Are Planet Perfecto, Vol. 3 - Vegas To Ibiza', 'artist_id': 653, 'artist_name': 'Paul Oakenfold', 'track_share_url': 'https://www.musixmatch.com/lyrics/Paul-Oakenfold/Turn-It-On-Radio-Edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Paul-Oakenfold/Turn-It-On-Radio-Edit/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2015-11-03T10:41:31Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]}}"
23,Weezer,Weezer,ユー・マイト・シンク,123705687,"{'track_id': 123705687, 'track_name': 'ユー・マイト・シンク', 'track_name_translation_list': [], 'track_rating': 40, 'commontrack_id': 65607987, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 25245409, 'album_name': 'Disney・Pixar ALL TIME FAVORITES', 'artist_id': 49452297, 'artist_name': 'Weezer', 'track_share_url': 'https://www.musixmatch.com/lyrics/Weezer/%E3%83%A6%E3%83%BC%E3%83%BB%E3%83%9E%E3%82%A4%E3%83%88%E3%83%BB%E3%82%B7%E3%83%B3%E3%82%AF?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Weezer/%E3%83%A6%E3%83%BC%E3%83%BB%E3%83%9E%E3%82%A4%E3%83%88%E3%83%BB%E3%82%B7%E3%83%B3%E3%82%AF/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-10-29T13:45:28Z', 'primary_genres': {'music_genre_list': []}}"
24,Weezer,Weezer,Velouria,87140017,"{'track_id': 87140017, 'track_name': 'Velouria', 'track_name_translation_list': [], 'track_rating': 40, 'commontrack_id': 98140, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21081079, 'album_name': 'Where Is My Mind: A Tribute To The Pixies', 'artist_id': 49452297, 'artist_name': 'Weezer', 'track_share_url': 'https://www.musixmatch.com/lyrics/Weezer/Velouria?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Weezer/Velouria/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-10-29T13:45:28Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
25,Weezer,Weezer,Lost in the Woods (Weezer Version),188319447,"{'track_id': 188319447, 'track_name': 'Lost in the Woods (Weezer Version)', 'track_name_translation_list': [], 'track_rating': 24, 'commontrack_id': 103593135, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 35858155, 'album_name': 'Frozen 2 (Japanese Original Motion Picture Soundtrack)', 'artist_id': 49452297, 'artist_name': 'Weezer', 'track_share_url': 'https://www.musixmatch.com/lyrics/49452297/103593135?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/49452297/103593135/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-10-29T13:45:28Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 16, 'music_genre_parent_id': 34, 'music_genre_name': 'Soundtrack', 'music_genre_name_extended': 'Soundtrack', 'music_genre_vanity': 'Soundtrack'}}]}}"
26,Weezer,Weezer,Lost in the Woods - Weezer Version,187795063,"{'track_id': 187795063, 'track_name': 'Lost in the Woods - Weezer Version', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 103057886, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 35776001, 'album_name': 'Nữ Hoàng Băng Giá II (Vietnamese Original Motion Picture Soundtrack/Deluxe Edition)', 'artist_id': 49452297, 'artist_name': 'Weezer', 'track_share_url': 'https://www.musixmatch.com/lyrics/49452297/103057886?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/49452297/103057886/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-10-29T13:45:28Z', 'primary_genres': {'music_genre_list': []}}"
27,Weezer,Weezer,Lost in the Woods - Weezer Version,188323433,"{'track_id': 188323433, 'track_name': 'Lost in the Woods - Weezer Version', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 103597122, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 35858784, 'album_name': 'Frozen 2: O Reino do Gelo (Banda Sonora Original em Português/Deluxe Edition)', 'artist_id': 49452297, 'artist_name': 'Weezer', 'track_share_url': 'https://www.musixmatch.com/lyrics/49452297/103597122?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/49452297/103597122/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-10-29T13:45:28Z', 'primary_genres': {'music_genre_list': []}}"
28,The Roots,The Roots,Adventreus In Wonderland,4123728,"{'track_id': 4123728, 'track_name': 'Adventreus In Wonderland', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 234438, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 10559241, 'album_name': 'Fat Beats & Brastraps: New MCs', 'artist_id': 738, 'artist_name': 'The Roots', 'track_share_url': 'https://www.musixmatch.com/lyrics/The-Roots/Adventreus-In-Wonderland?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/The-Roots/Adventreus-In-Wonderland/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2011-12-16T12:19:57Z', 'primary_genres': {'music_genre_list': []}}"
29,Iggy Pop,Iggy Pop,I Won't Crap Out,34202646,"{'track_id': 34202646, 'track_name': ""I Won't Crap Out"", 'track_name_translation_list': [{'track_name_translation': {'language': 'JA', 'translation': 'アイ・ウォント・クラップ・アウト'}}], 'track_rating': 39, 'commontrack_id': 12192887, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 15511022, 'album_name': 'Brick By Brick', 'artist_id': 1060, 'artist_name': 'Iggy Pop', 'track_share_url': 'https://www.musixmatch.com/lyrics/Iggy-Pop/I-Won-t-Crap-Out?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Iggy-Pop/I-Won-t-Crap-Out/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-11-23T13:31:33Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 10, 'music_genre_parent_id': 34, 'music_genre_name': 'Singer/Songwriter', 'music_genre_name_extended': 'Singer/Songwriter', 'music_genre_vanity': 'Singer-Songwriter'}}, {'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
30,Iggy Pop,Iggy Pop,"Loco Mosquito - Live Picadero, Barcelona, Spain. May 15, 1980",84607892,"{'track_id': 84607892, 'track_name': 'Loco Mosquito - Live Picadero, Barcelona, Spain. May 15, 1980', 'track_name_translation_list': [], 'track_rating': 21, 'commontrack_id': 47584255, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 20916834, 'album_name': 'Where the Faces Shine, Vol. 1 - The Official Live Experience 1977-1981', 'artist_id': 1060, 'artist_name': 'Iggy Pop', 'track_share_url': 'https://www.musixmatch.com/lyrics/Iggy-Pop/Loco-Mosquito-Live-Picadero-Barcelona-Spain-May-15-1980?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Iggy-Pop/Loco-Mosquito-Live-Picadero-Barcelona-Spain-May-15-1980/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-11-19T21:00:53Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1006, 'music_genre_parent_id': 20, 'music_genre_name': 'Punk', 'music_genre_name_extended': 'Alternative / Punk', 'music_genre_vanity': 'Alternative-Punk'}}, {'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
31,Iggy Pop,Iggy Pop,I Got Nothing,91220757,"{'track_id': 91220757, 'track_name': 'I Got Nothing', 'track_name_translation_list': [], 'track_rating': 21, 'commontrack_id': 15913308, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21336539, 'album_name': 'Wake Up Suckers!!!', 'artist_id': 1060, 'artist_name': 'Iggy Pop', 'track_share_url': 'https://www.musixmatch.com/lyrics/Iggy-Pop/I-Got-Nothing?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Iggy-Pop/I-Got-Nothing/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-12-02T02:22:14Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1152, 'music_genre_parent_id': 21, 'music_genre_name': 'Hard Rock', 'music_genre_name_extended': 'Rock / Hard Rock', 'music_genre_vanity': 'Rock-Hard-Rock'}}, {'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}}"
32,The Dandy Warhols,The Dandy Warhols,The Legend Of The Last Of The Outlaw Truckers Aka The Ballad Of Sheriff Shorty,93334925,"{'track_id': 93334925, 'track_name': 'The Legend Of The Last Of The Outlaw Truckers Aka The Ballad Of Sheriff Shorty', 'track_name_translation_list': [], 'track_rating': 38, 'commontrack_id': 26651273, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 21483215, 'album_name': 'Earth To Dandy Warhols', 'artist_id': 4979, 'artist_name': 'The Dandy Warhols', 'track_share_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/The-Legend-of-the-Last-of-the-Outlaw-Truckers-a-k-a-the-Ballad-of-Sheriff-Shorty?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/The-Legend-of-the-Last-of-the-Outlaw-Truckers-a-k-a-the-Ballad-of-Sheriff-Shorty/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2018-07-16T15:19:15Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
33,The Dandy Warhols,The Dandy Warhols,Godless (Massive Attack Mix Dub),3383716,"{'track_id': 3383716, 'track_name': 'Godless (Massive Attack Mix Dub)', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 670197, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 10496380, 'album_name': 'Godless', 'artist_id': 4979, 'artist_name': 'The Dandy Warhols', 'track_share_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/Godless-Massive-Attack-mix-dub?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/Godless-Massive-Attack-mix-dub/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2012-04-24T09:54:31Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}}"
34,The Dandy Warhols,The Dandy Warhols,Godless - Extended Outro,93334901,"{'track_id': 93334901, 'track_name': 'Godless - Extended Outro', 'track_name_translation_list': [], 'track_rating': 17, 'commontrack_id': 26651264, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 2, 'album_id': 21483214, 'album_name': 'The Best Of The Capitol Years: 1995-2007', 'artist_id': 4979, 'artist_name': 'The Dandy Warhols', 'track_share_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/Godless-Extended-Outro?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/Godless-Extended-Outro/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2014-06-01T03:24:14Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
35,The Dandy Warhols,The Dandy Warhols,The New Country,3881408,"{'track_id': 3881408, 'track_name': 'The New Country', 'track_name_translation_list': [], 'track_rating': 18, 'commontrack_id': 670296, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 10538657, 'album_name': 'Odditorium or Warlords of Mars', 'artist_id': 4979, 'artist_name': 'The Dandy Warhols', 'track_share_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/The-New-Country?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/The-Dandy-Warhols/The-New-Country/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2011-06-10T16:49:47Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}}"
36,Souls of Mischief,Souls of Mischief,Bad Business,97933535,"{'track_id': 97933535, 'track_name': 'Bad Business', 'track_name_translation_list': [], 'track_rating': 1, 'commontrack_id': 733997, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21861176, 'album_name': 'Trilogy: Conflict, Climax, Resolution', 'artist_id': 6270, 'artist_name': 'Souls of Mischief', 'track_share_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Bad-Business?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Bad-Business/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2013-05-31T22:03:34Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]}}"
37,Souls of Mischief,Souls of Mischief,Proper Aim,87059228,"{'track_id': 87059228, 'track_name': 'Proper Aim', 'track_name_translation_list': [], 'track_rating': 37, 'commontrack_id': 734053, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21076591, 'album_name': ""Montezuma's Revenge"", 'artist_id': 6270, 'artist_name': 'Souls of Mischief', 'track_share_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Proper-Aim?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Proper-Aim/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2019-10-08T16:32:07Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]}}"
38,Souls of Mischief,Souls of Mischief,"Hotel, Motel",51943572,"{'track_id': 51943572, 'track_name': 'Hotel, Motel', 'track_name_translation_list': [], 'track_rating': 38, 'commontrack_id': 734026, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 16946196, 'album_name': ""No Man's Land"", 'artist_id': 6270, 'artist_name': 'Souls of Mischief', 'track_share_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Hotel-Motel?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Hotel-Motel/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2013-05-31T22:03:48Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 15, 'music_genre_parent_id': 34, 'music_genre_name': 'R&B/Soul', 'music_genre_name_extended': 'R&B/Soul', 'music_genre_vanity': 'R-B-Soul'}}]}}"
39,Souls of Mischief,Souls of Mischief,Tell Me Who Profits,93868001,"{'track_id': 93868001, 'track_name': 'Tell Me Who Profits', 'track_name_translation_list': [], 'track_rating': 38, 'commontrack_id': 734071, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 21524408, 'album_name': ""93 'til Infinity"", 'artist_id': 6270, 'artist_name': 'Souls of Mischief', 'track_share_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Tell-Me-Who-Profits?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Souls-of-Mischief/Tell-Me-Who-Profits/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2013-05-31T22:04:08Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]}}"
