,name,id,stage,year,genres,followers,popularity
2350,Kygo*,23fqKkggKUBHNkbKtXEls4,Coachella Stage,2018,"['edm', 'pop', 'pop dance', 'tropical house']","{'href': None, 'total': 8315678}",77
2351,SuperDuperKyle,43AMCPv0feMxjTPuXVNiM0,Coachella Stage,2018,[],"{'href': None, 'total': 66}",0
2352,Los Ángeles Azules,0ZCO8oVkMj897cKgFH7fRW,Coachella Stage,2018,"['gruperas inmortales', 'musica mexicana', 'nu-cumbia', 'ranchera', 'tropical']","{'href': None, 'total': 7237990}",73
2353,Jean-Michel Jarre,5MhLmv7GgyjbxGqiIGasvT,Outdoor Theatre,2018,"['laboratorio', 'synthesizer', 'vintage french electronic']","{'href': None, 'total': 585086}",50
2354,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,Outdoor Theatre,2018,['canadian contemporary r&b'],"{'href': None, 'total': 5721082}",77
2355,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,Coachella Stage,2022,['canadian contemporary r&b'],"{'href': None, 'total': 5721082}",77
2356,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Outdoor Theatre,2018,['colombian pop'],"{'href': None, 'total': 7046385}",81
2357,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Coachella Stage,2023,['colombian pop'],"{'href': None, 'total': 7046385}",81
2358,Skip Marley,4ryoUS0W8qXokfMxrlJt6O,Outdoor Theatre,2018,['modern reggae'],"{'href': None, 'total': 288817}",55
2359,Knox Fortune,49O0SPoCoTiK2Nn2tOaHyU,Outdoor Theatre,2018,['chicago indie'],"{'href': None, 'total': 29376}",45
2360,Jamiroquai,6J7biCazzYhU3gM9j1wfid,Mojave Tent,2018,['dance pop'],"{'href': None, 'total': 2363966}",64
2361,Soulwax,43mWhBXSflupNLuNjM5vff,Mojave Tent,2018,"['alternative dance', 'belgian electronic', 'belgian indie', 'belgian indie rock', 'belgian rock', 'electronica', 'filter house', 'ghent indie', 'mashup']","{'href': None, 'total': 270611}",46
2362,Dreams,0lawSNBxNgJFQYJnQzLH8c,Mojave Tent,2018,"['lo-fi rap', 'pov: indie']","{'href': None, 'total': 554409}",53
2363,Bleachers,2eam0iDomRHGBypaDQLwWI,Mojave Tent,2018,"['indie pop', 'indie poptimism', 'modern rock', 'pov: indie']","{'href': None, 'total': 726920}",65
2364,Greta Van Fleet,4NpFxQe2UvRCAjto3JqlSl,Mojave Tent,2018,"['modern blues rock', 'modern hard rock', 'rock']","{'href': None, 'total': 2563573}",63
2365,Kelela,1U0sIzpRtDkvu1hXXzxh60,Mojave Tent,2018,"['afrofuturism', 'alternative r&b', 'escape room', 'experimental r&b']","{'href': None, 'total': 364817}",49
2366,Slow Magic,3htNAy3vYWWYV8RZFeyRMT,Mojave Tent,2018,"['chillwave', 'gauze pop', 'vapor twitch']","{'href': None, 'total': 124733}",34
2367,MHD,4WnAHZz1pgl8hus8hidIRV,Mojave Tent,2018,"['french hip hop', 'pop urbaine', 'r&b francais']","{'href': None, 'total': 2345936}",58
2368,Smiles Davis,6vjhuQY1IzfsaJJIKskfZD,Mojave Tent,2018,[],"{'href': None, 'total': 1607}",11
2369,Carpenter Brut,1l2oLiukA9i5jEtIyNWIEP,Gobi Tent,2018,"['cyberpunk', 'darksynth', 'synthwave']","{'href': None, 'total': 419163}",51
2370,Belly,0FOWNUFHPnMy0vOw1siGqi,Gobi Tent,2018,"['canadian hip hop', 'canadian trap']","{'href': None, 'total': 244051}",52
2371,Belly,0FOWNUFHPnMy0vOw1siGqi,Gobi Tent,2022,"['canadian hip hop', 'canadian trap']","{'href': None, 'total': 244051}",52
2372,The Blaze,1Dt1UKLtrJIW1xxRBejjos,Gobi Tent,2018,['new french touch'],"{'href': None, 'total': 589718}",61
2373,The Blaze,1Dt1UKLtrJIW1xxRBejjos,Mojave Tent,2023,['new french touch'],"{'href': None, 'total': 589718}",61
2374,LÉON,66ihevNkSYNzRAl44dx6jJ,Gobi Tent,2018,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']","{'href': None, 'total': 11232538}",82
2375,Tank and the Bangas,5cAtakaadWHJLxmGKrKcX7,Gobi Tent,2018,"['alternative r&b', 'new orleans funk']","{'href': None, 'total': 239850}",38
2376,PVRIS,6oFs3qk4VepIVFdoD4jmsy,Gobi Tent,2018,"['pixie', 'pop emo', 'pop punk']","{'href': None, 'total': 675117}",58
2377,Moses Sumney,5W10uJRsbt9bROJDKoI1Wn,Gobi Tent,2018,"['alternative r&b', 'art pop', 'indie soul', 'la pop']","{'href': None, 'total': 360366}",46
2378,Benjamin Clementine,7zHIrsSBL7A0gEJfzv1m7z,Gobi Tent,2018,['art pop'],"{'href': None, 'total': 340148}",41
2379,DMM,5j8hMmO2bSxtwQH9Samk9n,Gobi Tent,2018,"['german ccm', 'german worship']","{'href': None, 'total': 12239}",32
2380,REZZ,4aKdmOXdUKX07HVd3sGgzw,Sahara Tent,2018,"['brostep', 'canadian electronic', 'edm', 'electra', 'electro house']","{'href': None, 'total': 521055}",57
2381,TroyBoi,0tvpihdAsKiNnP6sWS3jUI,Sahara Tent,2018,['electronic trap'],"{'href': None, 'total': 401722}",54
2382,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Sahara Tent,2018,['electro house'],"{'href': None, 'total': 38450741}",77
2383,Cash Cash,6kACVPfCOnqzgfEF5ryl0x,Sahara Tent,2018,"['arkansas country', 'outlaw country', 'rock']","{'href': None, 'total': 6185537}",71
2384,Whethan,0vqJkZ0RpLZixt3lTmD8vP,Sahara Tent,2018,"['electropop', 'hyperpop', 'rage rap']","{'href': None, 'total': 281937}",66
2385,Elohim,6wKxOKEA3K6R2UZ3COLXEY,Sahara Tent,2018,"['electropop', 'indie poptimism', 'la pop']","{'href': None, 'total': 186434}",44
2386,Gingee,3vg9EHH1u4npneO85pf94L,Sahara Tent,2018,[],"{'href': None, 'total': 3}",0
2387,Gingee,3vg9EHH1u4npneO85pf94L,Outdoor Theatre,2022,[],"{'href': None, 'total': 3}",0
2388,Gingee,3vg9EHH1u4npneO85pf94L,Gobi Tent,2023,[],"{'href': None, 'total': 3}",0
2389,The Buttertones,1CMml5seBEaxQzlmaGxMPx,Sonora Tent,2018,"['indie garage rock', 'indie surf']","{'href': None, 'total': 145690}",47
2390,The Regrettes,67WNUxmM7y4WzHPAVzBu3E,Sonora Tent,2018,"['indie pop', 'la indie', 'pov: indie']","{'href': None, 'total': 276520}",43
2391,The Regrettes,67WNUxmM7y4WzHPAVzBu3E,Gobi Tent,2022,"['indie pop', 'la indie', 'pov: indie']","{'href': None, 'total': 276520}",43
2392,Helado Negro,69qhRLDvsWJOhWGXXQ0lQQ,Sonora Tent,2018,"['art pop', 'deep latin alternative', 'experimental pop']","{'href': None, 'total': 134464}",45
2393,The Marías,2sSGPbdZJkaSE2AbcGOACx,Sonora Tent,2018,"['bedroom pop', 'la indie']","{'href': None, 'total': 1233131}",67
2394,The Marías,2sSGPbdZJkaSE2AbcGOACx,Gobi Tent,2022,"['bedroom pop', 'la indie']","{'href': None, 'total': 1233131}",67
2395,Fazerdaze,2awB7Ol181cocZcLLNBBAh,Sonora Tent,2018,"['dreamo', 'nz indie']","{'href': None, 'total': 134437}",36
2396,Boogarins,0ohvsn0lgt51qZUbu9ct4s,Sonora Tent,2018,"['neo-psicodelia brasileira', 'neo-psychedelic', 'nova mpb', 'rock goiano']","{'href': None, 'total': 119921}",34
2397,Señor Kino,2W0kFBz6nHARNF7A5KlWYG,Sonora Tent,2018,"['mexican indie', 'mexican rock', 'sonora indie', 'surf punk']","{'href': None, 'total': 70122}",32
2398,Detroit Love,2w3WNw8TZdZP9LjJg1tWj6,Yuma Tent,2018,[],"{'href': None, 'total': 7}",0
2399,Moon Boots,3cIXmCH7iNcslTbwrwS7zy,Yuma Tent,2018,"['filter house', 'indie soul', 'nu disco', 'uk dance']","{'href': None, 'total': 100560}",41
2400,Avalon Emerson,4yrO1N273PlTaixa4BNwBz,Yuma Tent,2018,"['electra', 'float house']","{'href': None, 'total': 52589}",29
2401,HITO,5PNcqs6EtD6gSXgUiiJIUU,Yuma Tent,2018,['taiwan singer-songwriter'],"{'href': None, 'total': 187899}",53
2402,B.Traits,7nc2JTIfR3eZwXeq3pbwt2,Yuma Tent,2018,['canadian electronic'],"{'href': None, 'total': 7740}",14
2403,Jesse Calosso,4XwOQygVdfTIgtERuKx0PG,Yuma Tent,2018,[],"{'href': None, 'total': 1774}",10
2404,Anakim,5Fkwv4f0Cec48ywsb8DnwJ,Yuma Tent,2018,[],"{'href': None, 'total': 2740}",23
2405,Beyoncé,6vWDO969PvNqNYHIOW5v0m,Coachella Stage,2018,"['pop', 'r&b']","{'href': None, 'total': 37250855}",87
2406,"Tyler, the Creator",4V8LLVI7PbaPR0K2TGSxFF,Coachella Stage,2018,"['hip hop', 'rap']","{'href': None, 'total': 14798555}",82
2407,Wizkid,3tVQdUvClmAT7URs9V3rsp,Coachella Stage,2018,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']","{'href': None, 'total': 5273293}",74
2408,David Byrne,20vuBdFblWUo2FCOvUzusB,Outdoor Theatre,2018,"['art pop', 'art punk', 'art rock', 'permanent wave', 'singer-songwriter', 'solo wave']","{'href': None, 'total': 377990}",50
2409,Børns,1KP6TWI40m7p3QBTU6u2xo,Outdoor Theatre,2018,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']","{'href': None, 'total': 1257414}",64
2410,Marian Hill,1xHQO9GJIW9OXHxGBISYc5,Outdoor Theatre,2018,['electropop'],"{'href': None, 'total': 466435}",48
2411,Sir Sly,3DFoVPonoAAt4EZ1FEI8ue,Outdoor Theatre,2018,"['indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'shimmer pop']","{'href': None, 'total': 277448}",44
2412,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,Mojave Tent,2018,['australian reggae fusion'],"{'href': None, 'total': 1665922}",58
2413,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,Mojave Tent,2018,"['boy band', 'rap']","{'href': None, 'total': 2211222}",61
2414,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,Sahara Tent,2022,"['boy band', 'rap']","{'href': None, 'total': 2211222}",61
2415,Django Django,5Z1XZyEFY0dewG8faEIiEx,Mojave Tent,2018,"['french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing']","{'href': None, 'total': 393619}",47
2416,Declan McKenna,2D4FOOOtWycb3Aw9nY5n3c,Mojave Tent,2018,['pov: indie'],"{'href': None, 'total': 994938}",65
2417,Chloe x Halle,0AsThoR4KZSVktALiNcQwW,Mojave Tent,2018,['r&b'],"{'href': None, 'total': 2387602}",50
2418,Salami Rose Joe Louis,6EHS9kZ9PpeXaJ4wZO3FSX,Mojave Tent,2018,['bedroom pop'],"{'href': None, 'total': 50624}",45
2419,Highly Suspect,2pqd3HsfsvcBGtHvPOg6eg,Gobi Tent,2018,"['modern alternative rock', 'modern rock', 'post-grunge']","{'href': None, 'total': 604478}",53
2420,Tom Misch,1uiEZYehlNivdK3iQyAbye,Gobi Tent,2018,"['indie soul', 'jazz pop']","{'href': None, 'total': 1230054}",61
2421,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,Gobi Tent,2018,"['r&b', 'uk contemporary r&b']","{'href': None, 'total': 3395935}",69
2422,Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,Gobi Tent,2018,['etherpop'],"{'href': None, 'total': 1388503}",60
2423,Sigrid,4TrraAsitQKl821DQY42cZ,Gobi Tent,2018,"['electropop', 'norwegian pop']","{'href': None, 'total': 696843}",54
2424,Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,Gobi Tent,2018,"['art pop', 'brooklyn indie', 'chamber pop', 'countrygaze', 'indie pop', 'indie rock', 'small room']","{'href': None, 'total': 781794}",63
2425,Sudan Archives,2MPHBxznH1fj59jbOWY38u,Gobi Tent,2018,"['afrofuturism', 'alternative r&b', 'experimental r&b', 'indie soul', 'la pop']","{'href': None, 'total': 247401}",44
2426,Sudan Archives,2MPHBxznH1fj59jbOWY38u,Sonora Tent,2023,"['afrofuturism', 'alternative r&b', 'experimental r&b', 'indie soul', 'la pop']","{'href': None, 'total': 247401}",44
2427,Ron Gallo,4rfE3kN2zKNC9L9tt3iVOg,Gobi Tent,2018,"['garage rock', 'modern blues rock']","{'href': None, 'total': 77530}",41
2428,Loboman,7INUpwrRtYrG36Rh1WDfwm,Gobi Tent,2018,[],"{'href': None, 'total': 2}",0
2429,Loboman,7INUpwrRtYrG36Rh1WDfwm,Sahara Tent,2019,[],"{'href': None, 'total': 2}",0
2430,Loboman,7INUpwrRtYrG36Rh1WDfwm,Sahara Tent,2023,[],"{'href': None, 'total': 2}",0
2431,Post Malone,246dkjvS1zLTtiykXe5h60,Sahara Tent,2018,"['dfw rap', 'melodic rap', 'pop', 'rap']","{'href': None, 'total': 43691511}",87
2432,blackbear,2cFrymmkijnjDg9SS92EPM,Sahara Tent,2018,['pop'],"{'href': None, 'total': 4930163}",70
2433,Party Favor,7yPPzu5UdAK7yagQqjEZQm,Sahara Tent,2018,"['brostep', 'edm', 'electro house', 'electronic trap']","{'href': None, 'total': 175956}",48
2434,Ekali,0Y0QSi6lz1bPik5Ffjr8sd,Sahara Tent,2018,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'future bass', 'vapor twitch']","{'href': None, 'total': 144846}",40
2435,KITTENS,6qvzwwJSWg8cRlPywoudji,Sahara Tent,2018,[],"{'href': None, 'total': 73}",25
2436,Hundred Waters,108ugtkRFQzP9nGgNiyERO,Sonora Tent,2018,"['gainesville indie', 'indie psych-pop']","{'href': None, 'total': 70149}",37
2437,Oh Sees,3qYfqdVwX0fil71onLpLkh,Sonora Tent,2018,"['bay area indie', 'double drumming', 'garage pop', 'garage rock', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock', 'psychedelic punk']","{'href': None, 'total': 302596}",44
2438,The Bronx,7nqSDaZKccpnUqjzedyZF4,Sonora Tent,2018,[],"{'href': None, 'total': 93328}",37
2439,Cherry Glazerr,3pIGm1omCcHIb1juBNHspg,Sonora Tent,2018,"['bubblegrunge', 'indie punk', 'indie surf', 'la indie']","{'href': None, 'total': 165842}",40
2440,Priests,5DT78nxI4rAHYddufPUOBx,Sonora Tent,2018,"['american post-punk', 'bubblegrunge', 'dc indie', 'indie punk', 'riot grrrl']","{'href': None, 'total': 38279}",24
2441,R.O.C.,4qU7IJSReZnsLy5907Mtau,Sonora Tent,2018,['modern folk rock'],"{'href': None, 'total': 158892}",70
2442,Mild High Club,5J81VungUjSVHxlPpTI9KG,Sonora Tent,2018,"['indie garage rock', 'neo-psychedelic']","{'href': None, 'total': 556436}",56
2443,Otoboke Beaver,0HutkALC7kq2L8b9bnZUkq,Sonora Tent,2018,"['j-punk', 'japanese girl punk', 'japanese pop punk', 'japanese punk rock']","{'href': None, 'total': 130201}",35
2444,Pachanga Boys,7EqE0DBntJS6OUT4gK9W3P,Yuma Tent,2018,['mexican tech house'],"{'href': None, 'total': 35101}",29
2445,Bedouin,6IiZemRMna678qNhiRkYI5,Yuma Tent,2018,"['chamber folk', 'chamber pop', 'countrygaze']","{'href': None, 'total': 94868}",40
2446,Bedouin,6IiZemRMna678qNhiRkYI5,Yuma Tent,2022,"['chamber folk', 'chamber pop', 'countrygaze']","{'href': None, 'total': 94868}",40
2447,Jackmaster,1VQgvnkH9rOB2YkNr1ovuB,Yuma Tent,2018,['uk house'],"{'href': None, 'total': 5781}",23
2448,Yaeji,2RqrWplViWHSGLzlhmDcbt,Yuma Tent,2018,"['alternative r&b', 'art pop', 'escape room', 'experimental house']","{'href': None, 'total': 415155}",46
2449,Yaeji,2RqrWplViWHSGLzlhmDcbt,Gobi Tent,2023,"['alternative r&b', 'art pop', 'escape room', 'experimental house']","{'href': None, 'total': 415155}",46
2450,Sahar Z,47YdOgVXS5hzu5spoFFpHU,Yuma Tent,2018,"['israeli techno', 'organic house']","{'href': None, 'total': 6394}",18
2451,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Coachella Stage,2018,"['detroit hip hop', 'hip hop', 'rap']","{'href': None, 'total': 83559594}",86
2452,Odesza,21mKp7DqtSNHhCAU2ugvUw,Coachella Stage,2018,"['chillwave', 'edm', 'indietronica']","{'href': None, 'total': 1596254}",65
2453,Cardi B,4kYSro6naA4h99UJvo89HB,Coachella Stage,2018,"['pop', 'rap']","{'href': None, 'total': 23657252}",77
2454,LANY,49tQo2QULno7gxHutgccqF,Coachella Stage,2018,"['la pop', 'opm']","{'href': None, 'total': 5733178}",70
2455,Lion Babe,4VA3EAvncrTucjTmrvd4GE,Coachella Stage,2018,"['alternative r&b', 'indie soul']","{'href': None, 'total': 210073}",43
2456,DeJ Loaf,7kFfY4UjNdNyaeUgLIEbIF,Outdoor Theatre,2018,"['detroit hip hop', 'r&b', 'trap', 'trap queen']","{'href': None, 'total': 1748868}",65
2457,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,Outdoor Theatre,2018,"['alternative pop rock', 'modern alternative rock', 'modern rock']","{'href': None, 'total': 1155961}",65
2458,Magic Giant,7eaa5bidliPI0djFYv166f,Outdoor Theatre,2018,['folk-pop'],"{'href': None, 'total': 47925}",35
2459,Juice won,1UyN46UVy2wpmmnFQrBEwV,Outdoor Theatre,2018,[],"{'href': None, 'total': 3}",0
2460,nostradahm,4rnw1CDstCOKuD73V0bLzh,Outdoor Theatre,2018,[],"{'href': None, 'total': 18}",0
2461,King Krule,4wyNyxs74Ux8UIDopNjIai,Mojave Tent,2018,['uk alternative pop'],"{'href': None, 'total': 828706}",57
2462,6lack,4IVAbR2w4JJNJDDRFP3E83,Mojave Tent,2018,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']","{'href': None, 'total': 4650988}",69
2463,Jacob Banks,0AepkoQhYvkjEzzwIcGxdV,Mojave Tent,2018,['uk contemporary r&b'],"{'href': None, 'total': 529808}",53
2464,Fidlar,3P6duIn7oHeiBACZfYeNud,Mojave Tent,2018,"['indie garage rock', 'noise pop']","{'href': None, 'total': 320311}",46
2465,Aminé,3Gm5F95VdRxW3mqCn8RPBJ,Mojave Tent,2018,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']","{'href': None, 'total': 1938405}",63
2466,THEY.,0Raaw7kr1Vzat4ZvHzjsJR,Mojave Tent,2018,"['alt z', 'pov: indie']","{'href': None, 'total': 1050552}",58
2467,LP,3oKnyRhYWzNsTiss5n4Z1J,Mojave Tent,2018,['house'],"{'href': None, 'total': 72986}",58
2468,Rolling Blackouts Coastal Fever,65mMkD9WW39U9Yadv0dWUF,Mojave Tent,2018,"['indie rock', 'modern jangle pop']","{'href': None, 'total': 105031}",37
2469,Pax,1rTNvNMPdbMrZwTzvu1e7U,Mojave Tent,2018,[],"{'href': None, 'total': 103}",38
2470,Barclay Crenshaw,3uWK9g12Kh4IarZX052vJR,Gobi Tent,2018,['experimental electronic'],"{'href': None, 'total': 30542}",36
2471,Kamaiyah,3XVpDdKav6C6zwlDXPhMEO,Gobi Tent,2018,"['alternative r&b', 'cali rap', 'oakland hip hop']","{'href': None, 'total': 179887}",47
2472,Jidenna,4TsHKU8l8Wq7n7OPVikirn,Gobi Tent,2018,"['ghanaian hip hop', 'viral trap']","{'href': None, 'total': 368296}",48
2473,AURORA,1WgXqy2Dd70QQOU7Ay074N,Gobi Tent,2018,"['art pop', 'norwegian pop']","{'href': None, 'total': 3575085}",69
2474,Hayley Kiyoko,3LjhVl7GzYsza1biQjTpaN,Gobi Tent,2018,"['alt z', 'indie poptimism', 'pop']","{'href': None, 'total': 1655108}",54
2475,Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,Gobi Tent,2018,"['art pop', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']","{'href': None, 'total': 694943}",53
2476,Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,Mojave Tent,2022,"['art pop', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']","{'href': None, 'total': 694943}",53
2477,Noname,1EpyA68dKpjf7jXmQL88Hy,Gobi Tent,2018,"['alternative r&b', 'chicago rap']","{'href': None, 'total': 733063}",50
2478,Noname,1EpyA68dKpjf7jXmQL88Hy,Mojave Tent,2023,"['alternative r&b', 'chicago rap']","{'href': None, 'total': 733063}",50
2479,Phantom Thrett,2B2I4c6ZHlCPCPn11Igibu,Gobi Tent,2018,[],"{'href': None, 'total': 383}",4
2480,Migos,6oMuImdp5ZcFhWP0ESe6mG,Sahara Tent,2018,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']","{'href': None, 'total': 13722796}",72
2481,Illenium,45eNHdiiabvmbp4erw26rg,Sahara Tent,2018,"['edm', 'melodic dubstep', 'pop dance']","{'href': None, 'total': 1494186}",67
2482,French Montana,6vXTefBL93Dj5IqAWq6OTv,Sahara Tent,2018,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","{'href': None, 'total': 5373947}",72
2483,Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,Sahara Tent,2018,['new french touch'],"{'href': None, 'total': 947711}",57
2484,Russ,1z7b1Pr1rSlvWRzsW3HOrS,Sahara Tent,2018,"['hawaiian hip hop', 'pop rap']","{'href': None, 'total': 5074125}",72
2485,San Holo,0jNDKefhfSbLR9sFvcPLHo,Sahara Tent,2018,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']","{'href': None, 'total': 687948}",51
2486,Giraffage,4kubsO16bEfCADaVUyoYb6,Sahara Tent,2018,"['chillwave', 'future bass', 'vapor twitch']","{'href': None, 'total': 115221}",40
2487,Hannah Wants,7sK4hnuUOXw6VStDw0q8NI,Sahara Tent,2018,"['house', 'uk dance']","{'href': None, 'total': 109198}",49
2488,CVSS,6kHKj1YilXYA5am661cwOo,Sahara Tent,2018,[],"{'href': None, 'total': 3098}",26
2489,Princess Nokia,6lay1nwbE6hTx1jivysUAL,Sonora Tent,2018,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'trap queen']","{'href': None, 'total': 616038}",54
2490,Princess Nokia,6lay1nwbE6hTx1jivysUAL,Coachella Stage,2022,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'trap queen']","{'href': None, 'total': 616038}",54
2491,John Maus,4R073T3AVJKqAsbzLmLW9u,Sonora Tent,2018,"['art pop', 'baroque pop', 'experimental pop', 'grave wave', 'hypnagogic pop', 'noise pop']","{'href': None, 'total': 208195}",43
2492,Cuco,2Tglaf8nvDzwSQnpSrjLHP,Sonora Tent,2018,"['bedroom pop', 'dream pop']","{'href': None, 'total': 2785073}",65
2493,Cuco,2Tglaf8nvDzwSQnpSrjLHP,Outdoor Theatre,2022,"['bedroom pop', 'dream pop']","{'href': None, 'total': 2785073}",65
2494,Buscabulla,0MoaBi6dSquXp6rrlqlF8R,Sonora Tent,2018,"['latintronica', 'puerto rican indie']","{'href': None, 'total': 93757}",56
2495,Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,Sonora Tent,2018,"['art pop', 'baltimore indie', 'bubblegrunge', 'indie pop', 'indie rock']","{'href': None, 'total': 384285}",43
2496,Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,Mojave Tent,2023,"['art pop', 'baltimore indie', 'bubblegrunge', 'indie pop', 'indie rock']","{'href': None, 'total': 384285}",43
2497,B Boys,3oDbviiivRWhXwIE8hxkVV,Sonora Tent,2018,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'sunshine pop']","{'href': None, 'total': 4451227}",68
2498,The Delirians,3meHwyfkBwDLVwdwvTevgA,Sonora Tent,2018,['latinx alternative'],"{'href': None, 'total': 6380}",13
2499,Chris Liebing,21444lX8gpmOX36icLmbFI,Yuma Tent,2018,"['frankfurt electronic', 'german techno', 'minimal techno', 'schranz', 'techno']","{'href': None, 'total': 108128}",28
2500,Chris Liebing,21444lX8gpmOX36icLmbFI,Yuma Tent,2022,"['frankfurt electronic', 'german techno', 'minimal techno', 'schranz', 'techno']","{'href': None, 'total': 108128}",28
2501,Joseph Capriati,7onsqSWPufMm5ZnUCECDpf,Yuma Tent,2018,"['italian techno', 'minimal techno', 'techno']","{'href': None, 'total': 173786}",28
2502,Motor City Drum Ensemble,4TlzX7s6kuZDtiBpsopcBf,Yuma Tent,2018,"['deep house', 'float house', 'future garage', 'microhouse']","{'href': None, 'total': 87952}",30
2503,Talaboman,0w1RQjkLFHpokbFNikYbPN,Yuma Tent,2018,"['float house', 'microhouse']","{'href': None, 'total': 23311}",22
2504,Peggy Gou,2mLA48B366zkELXYx7hcDN,Yuma Tent,2018,"['electra', 'float house']","{'href': None, 'total': 909807}",66
2505,Peggy Gou,2mLA48B366zkELXYx7hcDN,Yuma Tent,2022,"['electra', 'float house']","{'href': None, 'total': 909807}",66
2506,Kölsch,2D9Oe8R9UhbMvFAsMJpXj0,Yuma Tent,2018,"['danish electronic', 'danish techno', 'deep euro house', 'melodic techno', 'minimal techno']","{'href': None, 'total': 232598}",48
2507,Kölsch,2D9Oe8R9UhbMvFAsMJpXj0,Yuma Tent,2019,"['danish electronic', 'danish techno', 'deep euro house', 'melodic techno', 'minimal techno']","{'href': None, 'total': 232598}",48
2508,Omar-S,11dMqVZY4PHgVL80tejvHK,Yuma Tent,2018,"['arab pop', 'dabke', 'syrian pop']","{'href': None, 'total': 92700}",36
2509,Kacey Musgraves,70kkdajctXSbqSMJbQO424,Coachella Stage,2019,"['classic texas country', 'contemporary country', 'country dawn']","{'href': None, 'total': 1397566}",76
